1	A1BG	1	11167	A1bg	MGI:2152878	NA	NA
10664	COL13A1	1305	22421	Col13a1	MGI:1277201	MP:0003631	NA
10665	COL14A1	7373	18741	Col14a1	MGI:1341272	MP:0005369	NA
10666	COL14A1	7373	18741	Col14a1	MGI:1341272	MP:0005390	NA
10667	COL14A1	7373	18741	Col14a1	MGI:1341272	MP:0010771	NA
10668	COL15A1	1306	1396	Col15a1	MGI:88449	MP:0005369	NA
10669	COL15A1	1306	1396	Col15a1	MGI:88449	MP:0005385	NA
10670	COL16A1	1307	1397	Col16a1	MGI:1095396	NA	NA
10671	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005376	NA
10672	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005384	NA
10673	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005367	NA
10674	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005390	NA
10675	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0003631	NA
10676	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005382	NA
10677	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005391	NA
10678	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0005385	NA
10679	COL18A1	80781	7673	Col18a1	MGI:88451	MP:0001186	NA
10680	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0005381	NA
10681	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0005386	NA
10682	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0005378	NA
10683	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0010771	NA
10684	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0010768	NA
10685	COL19A1	1310	55608	Col19a1	MGI:1095415	MP:0005369	NA
10686	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005378	NA
10687	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0010771	NA
10688	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005375	NA
10689	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005379	NA
10690	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005376	NA
10691	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005387	NA
10692	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005384	NA
10693	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005367	NA
10694	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005390	NA
10695	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005381	NA
10696	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005369	NA
10697	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005371	NA
10698	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0003631	NA
10699	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005377	NA
10700	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005382	NA
10701	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005391	NA
10702	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005385	NA
10703	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005397	NA
10704	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0002873	NA
10705	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0010768	NA
10706	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005389	NA
10707	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0001186	NA
10708	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0002006	NA
10709	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005380	NA
10710	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005386	NA
10711	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005370	NA
10712	COL1A1	1277	73874	Col1a1	MGI:88467	MP:0005388	NA
10713	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005369	NA
10714	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005378	NA
10715	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005385	NA
10716	COL1A2	1278	69	Col1a2	MGI:88468	MP:0010771	NA
10717	COL1A2	1278	69	Col1a2	MGI:88468	MP:0002873	NA
10718	COL1A2	1278	69	Col1a2	MGI:88468	MP:0010768	NA
10719	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005386	NA
10720	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005390	NA
10721	COL1A2	1278	69	Col1a2	MGI:88468	MP:0005371	NA
10722	COL20A1	57642	75138	Col20a1	MGI:1920618	NA	NA
10723	COL22A1	169044	43567	Col22a1	MGI:1916950	NA	NA
10724	COL23A1	91522	72101	Col23a1	MGI:2653243	NA	NA
10725	COL24A1	255631	65061	Col24a1	MGI:1918605	NA	NA
10726	COL25A1	84570	57111	Col25a1	MGI:1924268	NA	NA
10727	COL26A1	136227	136636	Col26a1	MGI:2155345	NA	NA
10728	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005378	NA
10729	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005382	NA
10730	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005371	NA
10731	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005390	NA
10732	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005388	NA
10733	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0005380	NA
10734	COL27A1	85301	69400	Col27a1	MGI:2672118	MP:0010768	NA
10735	COL28A1	340267	66345	Col28a1	MGI:2685312	NA	NA
10736	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005382	NA
10737	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005375	NA
10738	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005385	NA
10739	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005378	NA
10740	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0002873	NA
10741	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0010768	NA
10742	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005388	NA
10743	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005386	NA
10744	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005380	NA
10745	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005390	NA
10746	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005367	NA
10747	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005387	NA
10748	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005391	NA
10749	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005381	NA
10750	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005371	NA
10751	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0003631	NA
10752	COL2A1	1280	55607	Col2a1	MGI:88452	MP:0005377	NA
10753	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005385	NA
10754	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0010768	NA
10755	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005370	NA
10756	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005388	NA
10757	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005387	NA
10758	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005376	NA
10759	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005369	NA
10760	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005381	NA
10761	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0005378	NA
10762	COL3A1	1281	55433	Col3a1	MGI:88453	MP:0010771	NA
10763	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005384	NA
10764	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005376	NA
10765	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005369	NA
10766	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005389	NA
10767	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005378	NA
10768	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005397	NA
10769	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005385	NA
10770	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005380	NA
10771	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005386	NA
10772	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005388	NA
10773	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005367	NA
10774	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0003631	NA
10775	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0005391	NA
10776	COL4A1	1282	20437	Col4a1	MGI:88454	MP:0010768	NA
10777	COL4A2	1284	1390	Col4a2	MGI:88455	MP:0005391	NA
10778	COL4A2	1284	1390	Col4a2	MGI:88455	MP:0003631	NA
10779	COL4A2	1284	1390	Col4a2	MGI:88455	MP:0005385	NA
10780	COL4A2	1284	1390	Col4a2	MGI:88455	MP:0005397	NA
10781	COL4A2	1284	1390	Col4a2	MGI:88455	MP:0010768	NA
10782	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005376	NA
10783	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005384	NA
10784	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005386	NA
10785	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005378	NA
10786	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005385	NA
10787	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005397	NA
10788	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0010768	NA
10789	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005377	NA
10790	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005391	NA
10791	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005387	NA
10792	COL4A3	1285	68033	Col4a3	MGI:104688	MP:0005367	NA
10793	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005378	NA
10794	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005369	NA
10795	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005387	NA
10796	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005376	NA
10797	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005384	NA
10798	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005380	NA
10799	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0005385	NA
10800	COL4A3BP	10087	4173	Col4a3bp	MGI:1915268	MP:0010768	NA
10801	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0005376	NA
10802	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0005378	NA
10803	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0010768	NA
10804	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0005367	NA
10805	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0005381	NA
10806	COL4A4	1286	20071	Col4a4	MGI:104687	MP:0005377	NA
10807	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005367	NA
10808	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005387	NA
10809	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005391	NA
10810	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005375	NA
10811	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005378	NA
10812	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005385	NA
10813	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005397	NA
10814	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0010768	NA
10815	COL4A5	1287	133559	Col4a5	MGI:88456	MP:0005376	NA
10816	COL4A6	1288	48050	Col4a6	MGI:2152695	MP:0002873	NA
10817	COL5A1	1289	55434	Col5a1	MGI:88457	MP:0010771	NA
10818	COL5A1	1289	55434	Col5a1	MGI:88457	MP:0005391	NA
10819	COL5A1	1289	55434	Col5a1	MGI:88457	MP:0005380	NA
10820	COL5A1	1289	55434	Col5a1	MGI:88457	MP:0010768	NA
10821	COL5A1	1289	55434	Col5a1	MGI:88457	MP:0005385	NA
10822	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0010771	NA
10823	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0005378	NA
10824	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0005390	NA
10825	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0005391	NA
10826	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0010768	NA
10827	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0005388	NA
10828	COL5A2	1290	20119	Col5a2	MGI:88458	MP:0005386	NA
10829	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005379	NA
10830	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005375	NA
10831	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0010771	NA
10832	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005378	NA
10833	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005369	NA
10834	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005384	NA
10835	COL5A3	50509	9253	Col5a3	MGI:1858212	MP:0005376	NA
10836	COL6A1	1291	1391	Col6a1	MGI:88459	MP:0005369	NA
10837	COL6A2	1292	1392	Col6a2	MGI:88460	MP:0005378	NA
10838	COL6A3	1293	37917	Col6a3	MGI:88461	MP:0005390	NA
10839	COL6A3	1293	37917	Col6a3	MGI:88461	MP:0005378	NA
10840	COL6A3	1293	37917	Col6a3	MGI:88461	MP:0005369	NA
10841	COL6A3	1293	37917	Col6a3	MGI:88461	MP:0005384	NA
10842	COL6A5	256076	122792	Col6a5	MGI:3648134	NA	NA
10843	COL6A6	131873	18260	Col6a6	MGI:2444259	NA	NA
10844	COL7A1	1294	73	Col7a1	MGI:88462	MP:0005382	NA
10845	COL7A1	1294	73	Col7a1	MGI:88462	MP:0005378	NA
10846	COL7A1	1294	73	Col7a1	MGI:88462	MP:0010768	NA
10847	COL7A1	1294	73	Col7a1	MGI:88462	MP:0010771	NA
10848	COL7A1	1294	73	Col7a1	MGI:88462	MP:0002873	NA
10849	COL7A1	1294	73	Col7a1	MGI:88462	MP:0005390	NA
10850	COL7A1	1294	73	Col7a1	MGI:88462	MP:0005381	NA
10851	COL7A1	1294	73	Col7a1	MGI:88462	MP:0005371	NA
10852	COL8A1	1295	22423	Col8a1	MGI:88463	MP:0005391	NA
10853	COL8A2	1296	55879	Col8a2	MGI:88464	MP:0005384	NA
10854	COL8A2	1296	55879	Col8a2	MGI:88464	MP:0005391	NA
10855	COL9A1	1297	1393	Col9a1	MGI:88465	MP:0005390	NA
10856	COL9A1	1297	1393	Col9a1	MGI:88465	MP:0005387	NA
10857	COL9A1	1297	1393	Col9a1	MGI:88465	MP:0005376	NA
10858	COL9A1	1297	1393	Col9a1	MGI:88465	MP:0005377	NA
10859	COL9A1	1297	1393	Col9a1	MGI:88465	MP:0005371	NA
10860	COL9A2	1298	37535	Col9a2	MGI:88466	NA	NA
10861	COL9A3	1299	20438	Col9a3	MGI:894686	NA	NA
10862	COLCA2	120376	19023	Gm684	MGI:2685530	NA	NA
10863	COLEC10	10584	31381	Colec10	MGI:3606482	NA	NA
10864	COLEC11	78989	11423	Colec11	MGI:1918943	NA	NA
10865	COLEC12	81035	34248	Colec12	MGI:2152907	NA	NA
10866	COLGALT1	79709	23465	Colgalt1	MGI:1924348	NA	NA
10867	COLGALT2	23127	22865	Colgalt2	MGI:2138232	NA	NA
10868	COMMD1	150684	17604	Commd1	MGI:109474	MP:0003631	NA
10869	COMMD1	150684	17604	Commd1	MGI:109474	MP:0005385	NA
10870	COMMD1	150684	17604	Commd1	MGI:109474	MP:0005378	NA
10871	COMMD1	150684	17604	Commd1	MGI:109474	MP:0010768	NA
10872	COMMD1	150684	17604	Commd1	MGI:109474	MP:0005370	NA
10873	COMMD1	150684	17604	Commd1	MGI:109474	MP:0005380	NA
10874	COMMD1	150684	17604	Commd1	MGI:109474	MP:0005376	NA
10875	COMMD10	51397	9404	Commd10	MGI:1916706	MP:0010768	NA
10876	COMMD2	51122	9381	Commd2	MGI:1098806	NA	NA
10877	COMMD3	23412	15693	Commd3	MGI:88218	NA	NA
10878	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005382	NA
10879	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005384	NA
10880	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005386	NA
10881	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005380	NA
10882	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0002006	NA
10883	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005379	NA
10884	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0010768	NA
10885	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0002873	NA
10886	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005397	NA
10887	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005385	NA
10888	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005378	NA
10889	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005391	NA
10890	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0003631	NA
10891	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005371	NA
10892	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005381	NA
10893	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005390	NA
10894	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005387	NA
10895	COMMD3-BMI1	100532731	3797	Bmi1	MGI:88174	MP:0005388	NA
10896	COMMD4	54939	9865	Commd4	MGI:1913449	NA	NA
10897	COMMD5	28991	8548	Commd5	MGI:1913648	NA	NA
10898	COMMD7	149951	24933	Commd7	MGI:1914197	NA	NA
10899	COMMD8	54951	9873	Commd8	MGI:1343485	NA	NA
10900	COMMD9	29099	8584	Commd9	MGI:1923751	NA	NA
10901	COMP	1311	74	Comp	MGI:88469	MP:0005378	NA
10902	COMP	1311	74	Comp	MGI:88469	MP:0005387	NA
10903	COMP	1311	74	Comp	MGI:88469	MP:0005390	NA
10904	COMP	1311	74	Comp	MGI:88469	MP:0005371	NA
10905	COMP	1311	74	Comp	MGI:88469	MP:0005369	NA
10906	COMP	1311	74	Comp	MGI:88469	MP:0002873	NA
10907	COMP	1311	74	Comp	MGI:88469	MP:0005386	NA
10908	COMT	1312	30982	Comt	MGI:88470	MP:0003631	NA
10909	COMT	1312	30982	Comt	MGI:88470	MP:0005387	NA
10910	COMT	1312	30982	Comt	MGI:88470	MP:0005367	NA
10911	COMT	1312	30982	Comt	MGI:88470	MP:0005380	NA
10912	COMT	1312	30982	Comt	MGI:88470	MP:0005386	NA
10913	COMT	1312	30982	Comt	MGI:88470	MP:0005385	NA
10914	COMT	1312	30982	Comt	MGI:88470	MP:0005397	NA
10915	COMT	1312	30982	Comt	MGI:88470	MP:0005389	NA
10916	COMT	1312	30982	Comt	MGI:88470	MP:0005379	NA
10917	COMT	1312	30982	Comt	MGI:88470	MP:0005376	NA
10918	COMTD1	118881	41703	Comtd1	MGI:1916406	NA	NA
10919	COPA	1314	3218	Copa	MGI:1334462	NA	NA
10920	COPB1	1315	5664	Copb1	MGI:1917599	NA	NA
10921	COPB2	9276	3499	Copb2	MGI:1354962	NA	NA
10922	COPE	11316	5254	Cope	MGI:1891702	NA	NA
10923	COPG1	22820	56745	Copg1	MGI:1858696	MP:0010768	NA
10924	COPG2	26958	56292	Copg2	MGI:1858683	NA	NA
10925	COPRS	55352	10180	Coprs	MGI:1913673	NA	NA
10926	COPS3	8533	2710	Cops3	MGI:1349409	MP:0010768	NA
10927	COPS3	8533	2710	Cops3	MGI:1349409	MP:0005380	NA
10928	COPS3	8533	2710	Cops3	MGI:1349409	MP:0005378	NA
10929	COPS4	51138	8067	Cops4	MGI:1349414	MP:0005386	NA
10930	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005387	NA
10931	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005380	NA
10932	COPS5	10987	55992	Cops5	MGI:1349415	MP:0002873	NA
10933	COPS5	10987	55992	Cops5	MGI:1349415	MP:0010768	NA
10934	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005397	NA
10935	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005378	NA
10936	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005379	NA
10937	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005384	NA
10938	COPS5	10987	55992	Cops5	MGI:1349415	MP:0005376	NA
10939	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005380	NA
10940	COPS6	10980	4977	Cops6	MGI:1349439	MP:0010768	NA
10941	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005397	NA
10942	COPS6	10980	4977	Cops6	MGI:1349439	MP:0002006	NA
10943	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005384	NA
10944	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005387	NA
10945	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005376	NA
10946	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005378	NA
10947	COPS6	10980	4977	Cops6	MGI:1349439	MP:0005379	NA
10948	COPS7A	50813	22685	Cops7a	MGI:1349400	NA	NA
10949	COPS7B	64708	8068	Cops7b	MGI:1349388	NA	NA
10950	COPS8	10920	4882	Cops8	MGI:1915363	MP:0005380	NA
10951	COPS8	10920	4882	Cops8	MGI:1915363	MP:0010768	NA
10952	COPS8	10920	4882	Cops8	MGI:1915363	MP:0005397	NA
10953	COPS8	10920	4882	Cops8	MGI:1915363	MP:0005384	NA
10954	COPS8	10920	4882	Cops8	MGI:1915363	MP:0005387	NA
10955	COPS8	10920	4882	Cops8	MGI:1915363	MP:0005378	NA
10956	COPZ1	22818	9366	Copz1	MGI:1929063	NA	NA
10957	COPZ2	51226	69215	Copz2	MGI:1929008	NA	NA
10958	COQ10A	93058	27027	Coq10a	MGI:2684847	NA	NA
10959	COQ10B	80219	6916	Coq10b	MGI:1915126	NA	NA
10960	COQ2	27235	69192	Coq2	MGI:1919133	NA	NA
10961	COQ3	51805	9683	Coq3	MGI:101813	NA	NA
10962	COQ4	51117	68641	Coq4	MGI:1098826	MP:0010768	NA
10963	COQ4	51117	68641	Coq4	MGI:1098826	MP:0005376	NA
10964	COQ5	84274	6559	Coq5	MGI:1098643	NA	NA
10965	COQ6	51004	6039	Coq6	MGI:1924408	MP:0010768	NA
10966	COQ6	51004	6039	Coq6	MGI:1924408	MP:0005391	NA
10967	COQ7	10229	6953	Coq7	MGI:107207	MP:0003631	NA
10968	COQ7	10229	6953	Coq7	MGI:107207	MP:0005380	NA
10969	COQ7	10229	6953	Coq7	MGI:107207	MP:0005370	NA
10970	COQ7	10229	6953	Coq7	MGI:107207	MP:0010768	NA
10971	COQ7	10229	6953	Coq7	MGI:107207	MP:0002873	NA
10972	COQ7	10229	6953	Coq7	MGI:107207	MP:0005378	NA
10973	COQ7	10229	6953	Coq7	MGI:107207	MP:0005384	NA
10974	COQ9	57017	6477	Coq9	MGI:1915164	MP:0003631	NA
10975	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005386	NA
10976	COQ9	57017	6477	Coq9	MGI:1915164	MP:0010768	NA
10977	COQ9	57017	6477	Coq9	MGI:1915164	MP:0010771	NA
10978	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005385	NA
10979	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005378	NA
10980	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005369	NA
10981	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005384	NA
10982	COQ9	57017	6477	Coq9	MGI:1915164	MP:0005376	NA
10983	CORIN	10699	4804	Corin	MGI:1349451	MP:0005385	NA
10984	CORIN	10699	4804	Corin	MGI:1349451	MP:0001186	NA
10985	CORIN	10699	4804	Corin	MGI:1349451	MP:0005376	NA
10986	CORIN	10699	4804	Corin	MGI:1349451	MP:0005367	NA
10987	CORIN	10699	4804	Corin	MGI:1349451	MP:0005369	NA
10988	CORIN	10699	4804	Corin	MGI:1349451	MP:0010771	NA
10989	CORIN	10699	4804	Corin	MGI:1349451	MP:0005378	NA
10990	CORIN	10699	4804	Corin	MGI:1349451	MP:0005384	NA
10991	CORO1A	11151	6545	Coro1a	MGI:1345961	MP:0005379	NA
10992	CORO1A	11151	6545	Coro1a	MGI:1345961	MP:0005367	NA
10993	CORO1A	11151	6545	Coro1a	MGI:1345961	MP:0005387	NA
10994	CORO1A	11151	6545	Coro1a	MGI:1345961	MP:0005384	NA
10995	CORO1A	11151	6545	Coro1a	MGI:1345961	MP:0005397	NA
10996	CORO1B	57175	40790	Coro1b	MGI:1345963	MP:0005387	NA
10997	CORO1B	57175	40790	Coro1b	MGI:1345963	MP:0005397	NA
10998	CORO1C	23603	56537	Coro1c	MGI:1345964	MP:0005371	NA
10999	CORO1C	23603	56537	Coro1c	MGI:1345964	MP:0005380	NA
11000	CORO1C	23603	56537	Coro1c	MGI:1345964	MP:0003631	NA
11001	CORO2A	7464	2546	Coro2a	MGI:1345966	NA	NA
11002	CORO2B	10391	21228	Coro2b	MGI:2444283	NA	NA
11003	CORO6	84940	104099	Coro6	MGI:2183448	NA	NA
11004	CORO7	79585	11573	Coro7	MGI:1926135	NA	NA
11005	CORO7-PAM16	100529144	11573	Coro7	MGI:1926135	NA	NA
11006	CORT	1325	997	Cort	MGI:109538	MP:0005386	NA
11007	CORT	1325	997	Cort	MGI:109538	MP:0002873	NA
11008	CORT	1325	997	Cort	MGI:109538	MP:0005376	NA
11009	COTL1	23406	10898	Cotl1	MGI:1919292	NA	NA
11010	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005369	NA
11011	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005384	NA
11012	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005376	NA
11013	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005385	NA
11014	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005378	NA
11015	COX1	4512	5016	mt-Co1	MGI:102504	MP:0005387	NA
11016	COX10	1352	80170	Cox10	MGI:1917633	MP:0005386	NA
11017	COX10	1352	80170	Cox10	MGI:1917633	MP:0010768	NA
11018	COX10	1352	80170	Cox10	MGI:1917633	MP:0003631	NA
11019	COX10	1352	80170	Cox10	MGI:1917633	MP:0005369	NA
11020	COX10	1352	80170	Cox10	MGI:1917633	MP:0005384	NA
11021	COX10	1352	80170	Cox10	MGI:1917633	MP:0005376	NA
11022	COX10	1352	80170	Cox10	MGI:1917633	MP:0005390	NA
11023	COX10	1352	80170	Cox10	MGI:1917633	MP:0005378	NA
11024	COX11	1353	3221	Cox11	MGI:1917052	NA	NA
11025	COX14	84987	50025	Cox14	MGI:1913629	NA	NA
11026	COX15	1355	5848	Cox15	MGI:1920112	MP:0005384	NA
11027	COX15	1355	5848	Cox15	MGI:1920112	MP:0005376	NA
11028	COX15	1355	5848	Cox15	MGI:1920112	MP:0005369	NA
11029	COX15	1355	5848	Cox15	MGI:1920112	MP:0010768	NA
11030	COX15	1355	5848	Cox15	MGI:1920112	MP:0005386	NA
11031	COX16	51241	9520	Cox16	MGI:1913522	NA	NA
11032	COX17	10063	38089	Cox17	MGI:1333806	MP:0010768	NA
11033	COX17	10063	38089	Cox17	MGI:1333806	MP:0005380	NA
11034	COX17	10063	38089	Cox17	MGI:1333806	MP:0005384	NA
11035	COX18	285521	14821	Cox18	MGI:2448532	NA	NA
11036	COX19	90639	45672	Cox19	MGI:1915283	MP:0010768	NA
11037	COX19	90639	45672	Cox19	MGI:1915283	MP:0005376	NA
